cell,leg,rep,nul,pos,con,read,inp,spell,outcome,msg,expected
c08055,E,closure,1,ret_ann,eqnull_else,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08056,E,closure,1,ret_ann,is_t,call,0,alias,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,4|1
c08057,E,closure,1,ret_ann,is_t,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08058,E,closure,1,global,nenull,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08059,E,closure,1,global,nenull,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08060,E,closure,1,global,eqnull_else,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08061,E,closure,1,global,eqnull_else,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08062,E,closure,1,global,is_t,call,0,alias,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,4|1
c08063,E,closure,1,global,is_t,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08064,E,closure,1,field,nenull,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08065,E,closure,1,field,nenull,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08066,E,closure,1,field,eqnull_else,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08067,E,closure,1,field,eqnull_else,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08068,E,closure,1,field,is_t,call,0,alias,loud_emit_reject,emitProgram: only i32 / boolean / string / array struct fields are supported,4|1
c08069,E,closure,1,field,is_t,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08070,E,closure,1,elem,nenull,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08071,E,closure,1,elem,nenull,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08072,E,closure,1,elem,eqnull_else,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08073,E,closure,1,elem,eqnull_else,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08074,E,closure,1,elem,is_t,call,0,alias,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,4|1
c08075,E,closure,1,elem,is_t,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08076,E,closure,1,mapval,nenull,call,0,alias,loud_check_reject,"[ERROR]: print of a union value (i32?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",4|1
c08077,E,closure,1,mapval,nenull,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08078,E,closure,1,mapval,eqnull_else,call,0,alias,loud_check_reject,"[ERROR]: print of a union value (i32?) is type-valid but not yet supported by codegen — narrow it first, e.g. `if v is i32 { print(v) }`",4|1
c08079,E,closure,1,mapval,eqnull_else,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08080,E,closure,1,mapval,is_t,call,0,alias,loud_emit_reject,emitProgram: function-value call arity has no interned signature,4|1
c08081,E,closure,1,mapval,is_t,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08082,E,closure,1,capture,nenull,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08083,E,closure,1,capture,nenull,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08084,E,closure,1,capture,eqnull_else,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08085,E,closure,1,capture,eqnull_else,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08086,E,closure,1,capture,is_t,call,0,alias,loud_emit_reject,emitProgram: call to unknown function,4|1
c08087,E,closure,1,capture,is_t,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08088,E,closure,1,loopvar,nenull,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08089,E,closure,1,loopvar,nenull,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08090,E,closure,1,loopvar,eqnull_else,call,0,alias,loud_check_reject,[ERROR]: cannot compare (i32) -> i32? with null,4|1
c08091,E,closure,1,loopvar,eqnull_else,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08092,E,closure,1,loopvar,is_t,call,0,alias,loud_emit_reject,emitProgram: `is` names a type that is not a union variant,4|1
c08093,E,closure,1,loopvar,is_t,call,1,alias,loud_check_reject,"[ERROR]: return type mismatch: expected (i32) -> i32?, got null",NUL|1
c08094,E,map_str,1,const_local,nenull,size,0,inline,correct,,2|1
c08095,E,map_str,1,const_local,nenull,size,1,inline,correct,,NUL|1
c08096,E,map_str,1,const_local,eqnull_else,size,0,inline,correct,,2|1
c08097,E,map_str,1,const_local,eqnull_else,size,1,inline,correct,,NUL|1
c08098,E,map_str,1,const_local,is_t,size,0,inline,correct,,2|1
c08099,E,map_str,1,const_local,is_t,size,1,inline,correct,,NUL|1
c08100,E,map_str,1,param,nenull,size,0,inline,correct,,2|1
c08101,E,map_str,1,param,nenull,size,1,inline,correct,,NUL|1
c08102,E,map_str,1,param,eqnull_else,size,0,inline,correct,,2|1
c08103,E,map_str,1,param,eqnull_else,size,1,inline,correct,,NUL|1
c08104,E,map_str,1,param,is_t,size,0,inline,correct,,2|1
c08105,E,map_str,1,param,is_t,size,1,inline,correct,,NUL|1
c08106,E,map_str,1,ret_ann,nenull,size,0,inline,correct,,2|1
c08107,E,map_str,1,ret_ann,nenull,size,1,inline,correct,,NUL|1
c08108,E,map_str,1,ret_ann,eqnull_else,size,0,inline,correct,,2|1
c08109,E,map_str,1,ret_ann,eqnull_else,size,1,inline,correct,,NUL|1
c08110,E,map_str,1,ret_ann,is_t,size,0,inline,correct,,2|1
c08111,E,map_str,1,ret_ann,is_t,size,1,inline,correct,,NUL|1
c08112,E,map_str,1,global,nenull,size,0,inline,correct,,2|1
c08113,E,map_str,1,global,nenull,size,1,inline,correct,,NUL|1
c08114,E,map_str,1,global,eqnull_else,size,0,inline,correct,,2|1
c08115,E,map_str,1,global,eqnull_else,size,1,inline,correct,,NUL|1
c08116,E,map_str,1,global,is_t,size,0,inline,correct,,2|1
c08117,E,map_str,1,global,is_t,size,1,inline,correct,,NUL|1
c08118,E,map_str,1,field,nenull,size,0,inline,correct,,2|1
c08119,E,map_str,1,field,nenull,size,1,inline,correct,,NUL|1
c08120,E,map_str,1,field,eqnull_else,size,0,inline,correct,,2|1
c08121,E,map_str,1,field,eqnull_else,size,1,inline,correct,,NUL|1
c08122,E,map_str,1,field,is_t,size,0,inline,correct,,2|1
c08123,E,map_str,1,field,is_t,size,1,inline,correct,,NUL|1
c08124,E,map_str,1,elem,nenull,size,0,inline,correct,,2|1
c08125,E,map_str,1,elem,nenull,size,1,inline,correct,,NUL|1
c08126,E,map_str,1,elem,eqnull_else,size,0,inline,correct,,2|1
c08127,E,map_str,1,elem,eqnull_else,size,1,inline,correct,,NUL|1
c08128,E,map_str,1,elem,is_t,size,0,inline,correct,,2|1
c08129,E,map_str,1,elem,is_t,size,1,inline,correct,,NUL|1
c08130,E,map_str,1,mapval,nenull,size,0,inline,correct,,2|1
c08131,E,map_str,1,mapval,nenull,size,1,inline,correct,,NUL|1
c08132,E,map_str,1,mapval,eqnull_else,size,0,inline,correct,,2|1
c08133,E,map_str,1,mapval,eqnull_else,size,1,inline,correct,,NUL|1
c08134,E,map_str,1,mapval,is_t,size,0,inline,correct,,2|1
c08135,E,map_str,1,mapval,is_t,size,1,inline,correct,,NUL|1
c08136,E,map_str,1,capture,nenull,size,0,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c08137,E,map_str,1,capture,nenull,size,1,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c08138,E,map_str,1,capture,eqnull_else,size,0,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c08139,E,map_str,1,capture,eqnull_else,size,1,inline,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c08140,E,map_str,1,capture,is_t,size,0,inline,loud_emit_reject,emitProgram: `is` test but no union type declared,2|1
c08141,E,map_str,1,capture,is_t,size,1,inline,loud_emit_reject,emitProgram: `is` test but no union type declared,NUL|1
c08142,E,map_str,1,loopvar,nenull,size,0,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,2|1
c08143,E,map_str,1,loopvar,nenull,size,1,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,NUL|1
c08144,E,map_str,1,loopvar,eqnull_else,size,0,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,2|1
c08145,E,map_str,1,loopvar,eqnull_else,size,1,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,NUL|1
c08146,E,map_str,1,loopvar,is_t,size,0,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,2|1
c08147,E,map_str,1,loopvar,is_t,size,1,inline,loud_emit_reject,emitProgram: unsupported for-in iterable,NUL|1
c08148,E,map_str,1,const_local,nenull,size,0,alias,correct,,2|1
c08149,E,map_str,1,const_local,nenull,size,1,alias,correct,,NUL|1
c08150,E,map_str,1,const_local,eqnull_else,size,0,alias,correct,,2|1
c08151,E,map_str,1,const_local,eqnull_else,size,1,alias,correct,,NUL|1
c08152,E,map_str,1,const_local,is_t,size,0,alias,correct,,2|1
c08153,E,map_str,1,const_local,is_t,size,1,alias,correct,,NUL|1
c08154,E,map_str,1,param,nenull,size,0,alias,correct,,2|1
c08155,E,map_str,1,param,nenull,size,1,alias,correct,,NUL|1
c08156,E,map_str,1,param,eqnull_else,size,0,alias,correct,,2|1
c08157,E,map_str,1,param,eqnull_else,size,1,alias,correct,,NUL|1
c08158,E,map_str,1,param,is_t,size,0,alias,correct,,2|1
c08159,E,map_str,1,param,is_t,size,1,alias,correct,,NUL|1
c08160,E,map_str,1,ret_ann,nenull,size,0,alias,correct,,2|1
c08161,E,map_str,1,ret_ann,nenull,size,1,alias,correct,,NUL|1
c08162,E,map_str,1,ret_ann,eqnull_else,size,0,alias,correct,,2|1
c08163,E,map_str,1,ret_ann,eqnull_else,size,1,alias,correct,,NUL|1
c08164,E,map_str,1,ret_ann,is_t,size,0,alias,correct,,2|1
c08165,E,map_str,1,ret_ann,is_t,size,1,alias,correct,,NUL|1
c08166,E,map_str,1,global,nenull,size,0,alias,correct,,2|1
c08167,E,map_str,1,global,nenull,size,1,alias,correct,,NUL|1
c08168,E,map_str,1,global,eqnull_else,size,0,alias,correct,,2|1
c08169,E,map_str,1,global,eqnull_else,size,1,alias,correct,,NUL|1
c08170,E,map_str,1,global,is_t,size,0,alias,correct,,2|1
c08171,E,map_str,1,global,is_t,size,1,alias,correct,,NUL|1
c08172,E,map_str,1,field,nenull,size,0,alias,loud_check_reject,[ERROR]: cannot assign {f: {[string]: i32}?} to 'w' of type {f: {[string]: i32}?},2|1
c08173,E,map_str,1,field,nenull,size,1,alias,loud_check_reject,[ERROR]: cannot assign {f: {[string]: i32}?} to 'w' of type {f: {[string]: i32}?},NUL|1
c08174,E,map_str,1,field,eqnull_else,size,0,alias,loud_check_reject,[ERROR]: cannot assign {f: {[string]: i32}?} to 'w' of type {f: {[string]: i32}?},2|1
c08175,E,map_str,1,field,eqnull_else,size,1,alias,loud_check_reject,[ERROR]: cannot assign {f: {[string]: i32}?} to 'w' of type {f: {[string]: i32}?},NUL|1
c08176,E,map_str,1,field,is_t,size,0,alias,loud_check_reject,[ERROR]: cannot assign {f: {[string]: i32}?} to 'w' of type {f: {[string]: i32}?},2|1
c08177,E,map_str,1,field,is_t,size,1,alias,loud_check_reject,[ERROR]: cannot assign {f: {[string]: i32}?} to 'w' of type {f: {[string]: i32}?},NUL|1
c08178,E,map_str,1,elem,nenull,size,0,alias,correct,,2|1
c08179,E,map_str,1,elem,nenull,size,1,alias,correct,,NUL|1
c08180,E,map_str,1,elem,eqnull_else,size,0,alias,correct,,2|1
c08181,E,map_str,1,elem,eqnull_else,size,1,alias,correct,,NUL|1
c08182,E,map_str,1,elem,is_t,size,0,alias,correct,,2|1
c08183,E,map_str,1,elem,is_t,size,1,alias,correct,,NUL|1
c08184,E,map_str,1,mapval,nenull,size,0,alias,correct,,2|1
c08185,E,map_str,1,mapval,nenull,size,1,alias,correct,,NUL|1
c08186,E,map_str,1,mapval,eqnull_else,size,0,alias,correct,,2|1
c08187,E,map_str,1,mapval,eqnull_else,size,1,alias,correct,,NUL|1
c08188,E,map_str,1,mapval,is_t,size,0,alias,correct,,2|1
c08189,E,map_str,1,mapval,is_t,size,1,alias,correct,,NUL|1
c08190,E,map_str,1,capture,nenull,size,0,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c08191,E,map_str,1,capture,nenull,size,1,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c08192,E,map_str,1,capture,eqnull_else,size,0,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,2|1
c08193,E,map_str,1,capture,eqnull_else,size,1,alias,loud_emit_reject,emitProgram: bare null needs a struct-typed context,NUL|1
c08194,E,map_str,1,capture,is_t,size,0,alias,loud_emit_reject,emitProgram: `is` test but no union type declared,2|1
c08195,E,map_str,1,capture,is_t,size,1,alias,loud_emit_reject,emitProgram: `is` test but no union type declared,NUL|1
c08196,E,map_str,1,loopvar,nenull,size,0,alias,loud_emit_reject,emitProgram: unsupported for-in iterable,2|1
c08197,E,map_str,1,loopvar,nenull,size,1,alias,loud_emit_reject,emitProgram: unsupported for-in iterable,NUL|1
c08198,E,map_str,1,loopvar,eqnull_else,size,0,alias,loud_emit_reject,emitProgram: unsupported for-in iterable,2|1
c08199,E,map_str,1,loopvar,eqnull_else,size,1,alias,loud_emit_reject,emitProgram: unsupported for-in iterable,NUL|1
c08200,E,map_str,1,loopvar,is_t,size,0,alias,loud_emit_reject,emitProgram: unsupported for-in iterable,2|1
c08201,E,map_str,1,loopvar,is_t,size,1,alias,loud_emit_reject,emitProgram: unsupported for-in iterable,NUL|1
c08202,E,map_i32,1,const_local,nenull,size,0,inline,correct,,2|1
c08203,E,map_i32,1,const_local,nenull,size,1,inline,correct,,NUL|1
c08204,E,map_i32,1,const_local,eqnull_else,size,0,inline,correct,,2|1
c08205,E,map_i32,1,const_local,eqnull_else,size,1,inline,correct,,NUL|1
c08206,E,map_i32,1,const_local,is_t,size,0,inline,correct,,2|1
c08207,E,map_i32,1,const_local,is_t,size,1,inline,correct,,NUL|1
c08208,E,map_i32,1,param,nenull,size,0,inline,correct,,2|1
c08209,E,map_i32,1,param,nenull,size,1,inline,correct,,NUL|1
c08210,E,map_i32,1,param,eqnull_else,size,0,inline,correct,,2|1
c08211,E,map_i32,1,param,eqnull_else,size,1,inline,correct,,NUL|1
c08212,E,map_i32,1,param,is_t,size,0,inline,correct,,2|1
c08213,E,map_i32,1,param,is_t,size,1,inline,correct,,NUL|1
c08214,E,map_i32,1,ret_ann,nenull,size,0,inline,correct,,2|1
c08215,E,map_i32,1,ret_ann,nenull,size,1,inline,correct,,NUL|1
c08216,E,map_i32,1,ret_ann,eqnull_else,size,0,inline,correct,,2|1
c08217,E,map_i32,1,ret_ann,eqnull_else,size,1,inline,correct,,NUL|1
c08218,E,map_i32,1,ret_ann,is_t,size,0,inline,correct,,2|1
c08219,E,map_i32,1,ret_ann,is_t,size,1,inline,correct,,NUL|1
c08220,E,map_i32,1,global,nenull,size,0,inline,correct,,2|1
c08221,E,map_i32,1,global,nenull,size,1,inline,correct,,NUL|1
c08222,E,map_i32,1,global,eqnull_else,size,0,inline,correct,,2|1
c08223,E,map_i32,1,global,eqnull_else,size,1,inline,correct,,NUL|1
c08224,E,map_i32,1,global,is_t,size,0,inline,correct,,2|1
c08225,E,map_i32,1,global,is_t,size,1,inline,correct,,NUL|1
c08226,E,map_i32,1,field,nenull,size,0,inline,correct,,2|1
c08227,E,map_i32,1,field,nenull,size,1,inline,correct,,NUL|1
c08228,E,map_i32,1,field,eqnull_else,size,0,inline,correct,,2|1
c08229,E,map_i32,1,field,eqnull_else,size,1,inline,correct,,NUL|1
c08230,E,map_i32,1,field,is_t,size,0,inline,correct,,2|1
c08231,E,map_i32,1,field,is_t,size,1,inline,correct,,NUL|1
c08232,E,map_i32,1,elem,nenull,size,0,inline,correct,,2|1
c08233,E,map_i32,1,elem,nenull,size,1,inline,correct,,NUL|1
c08234,E,map_i32,1,elem,eqnull_else,size,0,inline,correct,,2|1
c08235,E,map_i32,1,elem,eqnull_else,size,1,inline,correct,,NUL|1
c08236,E,map_i32,1,elem,is_t,size,0,inline,correct,,2|1
c08237,E,map_i32,1,elem,is_t,size,1,inline,correct,,NUL|1
c08238,E,map_i32,1,mapval,nenull,size,0,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',2|1
c08239,E,map_i32,1,mapval,nenull,size,1,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',NUL|1
c08240,E,map_i32,1,mapval,eqnull_else,size,0,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',2|1
c08241,E,map_i32,1,mapval,eqnull_else,size,1,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',NUL|1
c08242,E,map_i32,1,mapval,is_t,size,0,inline,loud_emit_reject,emitProgram: an i32-keyed Map/Set is supported as a binding / parameter / return / `| null` / an ARRAY ELEMENT / a closure result / a map value — not inside '{[string]:{[i32]:string}|null}',2|1
